,nonecholoc,loc,nmethods,ccomdeep,ccom,nest,hvol,nIncomingCalls,nIncomingCallsUniq,nOutgoingInternCalls,nOutgoingExternFlsCalled,nOutgoingExternFlsCalledUniq,nOutgoingExternCallsUniq,IsVulnerable
libraries/server_common.inc.php,15.0,15.0,0.0,4.0,4.0,1.0,70.66653549999457,0.0,0.0,0.0,6.0,5.0,4.0,no
libraries/server_links.inc.php,64.0,64.0,0.0,9.0,9.0,2.0,293.64903306904,0.0,0.0,0.0,3.0,1.0,3.0,no
libraries/server_synchronize.lib.php,688.0,694.0,21.0,251.0,251.0,12.0,15825.099838704497,26.0,2.0,12.0,12.0,6.0,118.0,no
libraries/server_variables_doc.php,1382.0,1382.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
libraries/session.inc.php,37.0,37.0,1.0,8.0,8.0,2.0,260.1128768752049,1.0,1.0,0.0,8.0,5.0,7.0,no
libraries/sqlparser.data.php,1435.0,1435.0,0.0,3.0,3.0,1.0,34.788693097032,0.0,0.0,0.0,0.0,0.0,0.0,no
libraries/sqlparser.lib.php,1476.0,1476.0,15.0,304.0,304.0,10.0,16778.50772117595,41.0,18.0,5.0,20.0,9.0,63.0,no
libraries/sql_query_form.lib.php,252.0,276.0,4.0,41.0,41.0,3.0,2616.6778198411066,5.0,5.0,3.0,19.0,10.0,19.0,no
libraries/sqlvalidator.class.php,154.0,154.0,19.0,10.0,10.0,2.0,1251.2266873702429,12.0,8.0,6.0,2.0,2.0,3.0,no
libraries/sqlvalidator.lib.php,21.0,21.0,1.0,6.0,6.0,3.0,109.60280775804323,1.0,1.0,0.0,5.0,1.0,5.0,no
libraries/StorageEngine.class.php,185.0,185.0,17.0,20.0,20.0,3.0,1423.2459060865353,26.0,16.0,6.0,23.0,12.0,12.0,no
libraries/string.lib.php,33.0,33.0,3.0,6.0,6.0,1.0,314.6856805319832,3.0,2.0,0.0,6.0,4.0,3.0,no
libraries/string_mb.lib.php,13.0,13.0,4.0,1.0,1.0,0.0,63.3373759107662,14.0,8.0,0.0,0.0,0.0,0.0,no
libraries/string_native.lib.php,13.0,13.0,4.0,1.0,1.0,0.0,63.3373759107662,14.0,8.0,0.0,0.0,0.0,0.0,no
libraries/string_type_ctype.lib.php,22.0,22.0,7.0,1.0,1.0,0.0,75.82540563086188,7.0,3.0,0.0,0.0,0.0,0.0,no
libraries/string_type_native.lib.php,47.0,47.0,7.0,1.0,1.0,0.0,301.00744472919837,4.0,2.0,3.0,4.0,2.0,12.0,no
libraries/sysinfo.lib.php,120.0,120.0,13.0,12.0,12.0,4.0,985.1553956953703,19.0,6.0,3.0,1.0,1.0,3.0,no
libraries/Table.class.php,730.0,730.0,32.0,131.0,131.0,6.0,10730.07262218263,110.0,63.0,19.0,57.0,18.0,228.0,no
libraries/tbl_common.php,13.0,13.0,0.0,2.0,2.0,1.0,77.63248422271387,0.0,0.0,0.0,3.0,3.0,5.0,no
libraries/tbl_info.inc.php,44.0,44.0,0.0,8.0,8.0,3.0,327.09202165702607,0.0,0.0,0.0,7.0,5.0,5.0,no
libraries/tbl_links.inc.php,67.0,67.0,0.0,12.0,12.0,2.0,509.2350688120208,0.0,0.0,0.0,12.0,7.0,12.0,no
libraries/tbl_properties.inc.php,361.0,376.0,0.0,78.0,78.0,6.0,5841.036043077383,0.0,0.0,0.0,17.0,8.0,25.0,no
libraries/tbl_replace_fields.inc.php,42.0,42.0,0.0,16.0,16.0,6.0,487.25369893524294,0.0,0.0,0.0,7.0,3.0,8.0,no
libraries/tbl_select.lib.php,193.0,193.0,5.0,39.0,39.0,7.0,2812.552494924503,10.0,2.0,0.0,10.0,5.0,18.0,no
libraries/Theme.class.php,179.0,181.0,20.0,17.0,17.0,2.0,1681.8601009301692,48.0,25.0,10.0,10.0,7.0,13.0,no
libraries/Theme_Manager.class.php,157.0,157.0,18.0,26.0,26.0,3.0,1329.5351354679037,21.0,12.0,11.0,22.0,10.0,18.0,no
libraries/Tracker.class.php,447.0,447.0,18.0,69.0,69.0,4.0,5522.3732785627935,25.0,12.0,11.0,17.0,11.0,72.0,no
libraries/transformations/application_octetstream__download.inc.php,25.0,25.0,2.0,7.0,7.0,4.0,140.04803213527745,0.0,0.0,0.0,0.0,0.0,0.0,no
libraries/transformations/application_octetstream__hex.inc.php,13.0,13.0,2.0,3.0,3.0,1.0,47.95790545596741,0.0,0.0,0.0,0.0,0.0,0.0,no
libraries/transformations/global.inc.php,15.0,15.0,3.0,3.0,3.0,1.0,97.64512119576456,5.0,5.0,0.0,0.0,0.0,0.0,no
libraries/transformations/image_jpeg__inline.inc.php,13.0,13.0,2.0,2.0,2.0,1.0,79.13054400234623,0.0,0.0,0.0,1.0,1.0,1.0,no
libraries/transformations/image_jpeg__link.inc.php,11.0,11.0,2.0,1.0,1.0,0.0,36.841361487904734,0.0,0.0,0.0,1.0,1.0,1.0,no
libraries/transformations/image_png__inline.inc.php,13.0,13.0,2.0,2.0,2.0,1.0,79.13054400234623,0.0,0.0,0.0,1.0,1.0,1.0,no
libraries/transformations.lib.php,122.0,122.0,5.0,23.0,23.0,5.0,1489.2065222486428,22.0,17.0,0.0,15.0,7.0,36.0,no
libraries/transformations/text_plain__dateformat.inc.php,47.0,47.0,2.0,14.0,14.0,3.0,428.5508700894316,0.0,0.0,0.0,1.0,1.0,1.0,no
libraries/transformations/text_plain__external.inc.php,45.0,45.0,3.0,11.0,11.0,2.0,364.00264367542553,0.0,0.0,0.0,0.0,0.0,0.0,no
libraries/transformations/text_plain__formatted.inc.php,8.0,8.0,2.0,1.0,1.0,0.0,12.542316284596385,0.0,0.0,0.0,0.0,0.0,0.0,no
libraries/transformations/text_plain__imagelink.inc.php,11.0,11.0,2.0,1.0,1.0,0.0,95.91581091193483,0.0,0.0,0.0,1.0,1.0,1.0,no
libraries/transformations/text_plain__link.inc.php,11.0,11.0,2.0,1.0,1.0,0.0,79.51701279321601,0.0,0.0,0.0,2.0,2.0,2.0,no
libraries/transformations/text_plain__longToIpv4.inc.php,10.0,10.0,2.0,2.0,2.0,1.0,32.23619130191664,0.0,0.0,0.0,0.0,0.0,0.0,no
libraries/transformations/text_plain__sql.inc.php,10.0,10.0,2.0,1.0,1.0,0.0,27.63102111592855,0.0,0.0,0.0,3.0,1.0,3.0,no
libraries/transformations/text_plain__substr.inc.php,25.0,25.0,2.0,8.0,8.0,2.0,179.2030489895622,0.0,0.0,0.0,2.0,2.0,2.0,no
libraries/url_generating.lib.php,100.0,100.0,4.0,30.0,30.0,3.0,818.4324353006187,134.0,101.0,2.0,1.0,1.0,2.0,no
libraries/user_preferences.inc.php,36.0,38.0,0.0,6.0,6.0,1.0,245.31901624276952,0.0,0.0,0.0,9.0,7.0,9.0,no
libraries/user_preferences.lib.php,153.0,154.0,8.0,22.0,22.0,3.0,1493.4139512937418,13.0,5.0,3.0,23.0,11.0,31.0,no
libraries/vendor_config.php,11.0,11.0,0.0,1.0,1.0,0.0,9.010913347279288,0.0,0.0,0.0,0.0,0.0,0.0,no
libraries/zip_extension.lib.php,89.0,89.0,5.0,16.0,16.0,6.0,598.0308183952765,6.0,3.0,1.0,2.0,2.0,2.0,no
libraries/zip.lib.php,86.0,86.0,4.0,4.0,4.0,1.0,809.8165816585079,8.0,4.0,1.0,0.0,0.0,0.0,no
license.php,7.0,7.0,0.0,2.0,2.0,1.0,19.45910149055313,0.0,0.0,0.0,0.0,0.0,0.0,no
main.php,198.0,238.0,1.0,46.0,46.0,5.0,2224.2700330193434,0.0,0.0,1.0,35.0,20.0,34.0,no
navigation.php,284.0,307.0,3.0,61.0,61.0,6.0,4256.947068194796,0.0,0.0,3.0,28.0,14.0,53.0,no
phpinfo.php,4.0,4.0,0.0,2.0,2.0,1.0,3.295836866004329,0.0,0.0,0.0,0.0,0.0,0.0,no
phpmyadmin.css.php,16.0,16.0,0.0,3.0,3.0,1.0,97.42471800714954,0.0,0.0,0.0,1.0,1.0,1.0,no
pmd_display_field.php,27.0,27.0,0.0,6.0,6.0,3.0,269.6159046198592,0.0,0.0,0.0,4.0,2.0,16.0,no
pmd_general.php,173.0,227.0,0.0,24.0,24.0,6.0,3102.2342433045196,0.0,0.0,0.0,11.0,6.0,14.0,no
pmd_pdf.php,53.0,64.0,0.0,12.0,12.0,3.0,808.5309963591122,0.0,0.0,0.0,17.0,9.0,22.0,no
pmd_relation_new.php,65.0,65.0,1.0,10.0,10.0,3.0,817.6128081344825,0.0,0.0,1.0,14.0,6.0,28.0,no
pmd_relation_upd.php,41.0,41.0,1.0,4.0,4.0,2.0,441.9150759378127,0.0,0.0,1.0,7.0,3.0,16.0,no
pmd_save_pos.php,31.0,32.0,1.0,5.0,5.0,1.0,333.22045101752036,0.0,0.0,1.0,4.0,2.0,15.0,no
prefs_forms.php,46.0,47.0,0.0,9.0,9.0,2.0,355.7138255883165,0.0,0.0,0.0,19.0,10.0,17.0,no
prefs_manage.php,174.0,184.0,0.0,33.0,33.0,8.0,2051.9132014093093,0.0,0.0,0.0,37.0,15.0,53.0,no
querywindow.php,117.0,122.0,0.0,18.0,18.0,4.0,869.2736180879141,0.0,0.0,0.0,12.0,7.0,16.0,no
schema_edit.php,42.0,44.0,0.0,9.0,9.0,3.0,370.4025412985122,0.0,0.0,0.0,8.0,3.0,11.0,no
schema_export.php,17.0,17.0,0.0,3.0,3.0,1.0,124.82541994666035,0.0,0.0,0.0,6.0,6.0,4.0,no
scripts/decode_bug.php,19.0,21.0,1.0,6.0,6.0,3.0,172.45218187610323,0.0,0.0,1.0,0.0,0.0,0.0,no
server_binlog.php,92.0,110.0,0.0,21.0,21.0,3.0,1064.58027799967,0.0,0.0,0.0,17.0,9.0,15.0,no
server_collations.php,55.0,55.0,0.0,5.0,5.0,2.0,434.38116206825515,0.0,0.0,0.0,2.0,2.0,2.0,no
server_databases.php,174.0,179.0,0.0,37.0,37.0,5.0,2042.0244117580287,0.0,0.0,0.0,18.0,7.0,22.0,no
server_engines.php,89.0,89.0,0.0,11.0,11.0,4.0,894.9708680757382,0.0,0.0,0.0,31.0,17.0,18.0,no
server_export.php,31.0,31.0,0.0,6.0,6.0,3.0,254.1315299656756,0.0,0.0,0.0,1.0,1.0,1.0,no
server_import.php,8.0,9.0,0.0,1.0,1.0,0.0,12.875503299472802,0.0,0.0,0.0,0.0,0.0,0.0,no
server_plugins.php,83.0,95.0,0.0,10.0,10.0,4.0,856.9056074817273,0.0,0.0,0.0,7.0,4.0,3.0,no
server_privileges.php,1629.0,1640.0,6.0,231.0,231.0,7.0,24955.739730886093,0.0,0.0,6.0,46.0,10.0,254.0,no
server_replication.php,199.0,245.0,0.0,43.0,43.0,8.0,2397.364256914723,0.0,0.0,0.0,31.0,14.0,58.0,no
server_sql.php,12.0,12.0,0.0,1.0,1.0,0.0,15.249237972318797,0.0,0.0,0.0,1.0,1.0,1.0,no
server_status.php,925.0,1010.0,7.0,121.0,121.0,8.0,10305.31778284934,0.0,0.0,7.0,41.0,12.0,124.0,no
server_synchronize.php,756.0,775.0,0.0,112.0,112.0,7.0,10602.785228080691,0.0,0.0,0.0,31.0,8.0,61.0,no
server_variables.php,77.0,84.0,1.0,14.0,14.0,4.0,908.7860552737284,0.0,0.0,1.0,10.0,4.0,17.0,no
setup/config.php,41.0,41.0,0.0,7.0,7.0,5.0,196.35142531696025,0.0,0.0,0.0,11.0,6.0,16.0,no
setup/frames/config.inc.php,19.0,21.0,0.0,3.0,3.0,1.0,121.39561383163891,0.0,0.0,0.0,7.0,4.0,7.0,no
setup/frames/form.inc.php,17.0,17.0,0.0,5.0,5.0,1.0,113.83782639505165,0.0,0.0,0.0,2.0,2.0,2.0,no
setup/frames/index.inc.php,118.0,129.0,0.0,17.0,17.0,2.0,1406.251925118338,0.0,0.0,0.0,27.0,9.0,43.0,no
setup/frames/menu.inc.php,11.0,12.0,0.0,2.0,2.0,1.0,87.5659567074891,0.0,0.0,0.0,1.0,1.0,1.0,no
setup/frames/servers.inc.php,27.0,27.0,0.0,7.0,7.0,3.0,250.6810659274157,0.0,0.0,0.0,9.0,6.0,6.0,no
setup/index.php,13.0,16.0,0.0,3.0,3.0,1.0,74.54719949364001,0.0,0.0,0.0,0.0,0.0,0.0,no
setup/lib/common.inc.php,29.0,29.0,0.0,2.0,2.0,1.0,47.213226345972004,0.0,0.0,0.0,4.0,3.0,3.0,no
setup/lib/ConfigGenerator.class.php,74.0,74.0,4.0,16.0,16.0,3.0,938.885521302755,2.0,2.0,3.0,12.0,6.0,7.0,no
setup/lib/form_processing.lib.php,27.0,28.0,1.0,5.0,5.0,3.0,279.6687370706192,2.0,2.0,0.0,12.0,7.0,8.0,no
setup/lib/index.lib.php,303.0,304.0,8.0,50.0,50.0,3.0,3096.1743212782167,8.0,2.0,2.0,17.0,8.0,82.0,no
setup/validate.php,14.0,14.0,0.0,3.0,3.0,1.0,86.71115273688494,0.0,0.0,0.0,1.0,1.0,1.0,no
show_config_errors.php,10.0,10.0,0.0,2.0,2.0,1.0,24.169470350698415,0.0,0.0,0.0,1.0,1.0,1.0,no
sql.php,488.0,502.0,0.0,121.0,121.0,8.0,7375.839271703971,0.0,0.0,0.0,89.0,19.0,122.0,no
tbl_addfield.php,130.0,130.0,0.0,34.0,34.0,5.0,1285.7112791278562,0.0,0.0,0.0,15.0,9.0,20.0,no
tbl_alter.php,88.0,88.0,0.0,16.0,16.0,5.0,879.8274958255492,0.0,0.0,0.0,23.0,11.0,24.0,no
tbl_change.php,555.0,615.0,0.0,122.0,122.0,13.0,9668.490894607059,0.0,0.0,0.0,48.0,12.0,63.0,no
tbl_chart.php,96.0,101.0,0.0,17.0,17.0,3.0,1016.3947298693432,0.0,0.0,0.0,7.0,7.0,9.0,no
tbl_create.php,212.0,214.0,0.0,46.0,46.0,6.0,2902.7443119633576,0.0,0.0,0.0,35.0,12.0,51.0,no
tbl_export.php,29.0,29.0,0.0,7.0,7.0,3.0,214.2293962902814,0.0,0.0,0.0,3.0,2.0,3.0,no
tbl_get_field.php,19.0,19.0,0.0,4.0,4.0,1.0,158.9026915173973,0.0,0.0,0.0,10.0,7.0,11.0,no
tbl_gis_visualization.php,81.0,90.0,0.0,19.0,19.0,3.0,843.9218203779203,0.0,0.0,0.0,12.0,7.0,10.0,yes
tbl_import.php,10.0,11.0,0.0,1.0,1.0,0.0,17.91759469228055,0.0,0.0,0.0,0.0,0.0,0.0,no
tbl_indexes.php,133.0,149.0,0.0,34.0,34.0,4.0,1588.835625781362,0.0,0.0,0.0,40.0,18.0,43.0,no
tbl_move_copy.php,35.0,35.0,0.0,8.0,8.0,3.0,358.351893845611,0.0,0.0,0.0,14.0,8.0,20.0,no
tbl_operations.php,415.0,451.0,1.0,64.0,64.0,4.0,5408.971206054541,0.0,0.0,1.0,41.0,18.0,90.0,no
tbl_printview.php,165.0,194.0,0.0,46.0,46.0,7.0,2548.788372853472,0.0,0.0,0.0,23.0,11.0,34.0,no
tbl_relation.php,277.0,297.0,2.0,64.0,64.0,6.0,4251.36748303688,0.0,0.0,2.0,29.0,12.0,86.0,no
tbl_replace.php,346.0,346.0,0.0,74.0,74.0,7.0,4334.437923331747,0.0,0.0,0.0,57.0,15.0,67.0,no
tbl_row_action.php,75.0,75.0,0.0,17.0,17.0,4.0,363.92811983785066,0.0,0.0,0.0,2.0,2.0,3.0,no
tbl_select.php,128.0,144.0,0.0,23.0,23.0,5.0,1907.9193002200323,0.0,0.0,0.0,18.0,5.0,20.0,no
tbl_sql.php,17.0,17.0,0.0,1.0,1.0,0.0,54.66794629533601,0.0,0.0,0.0,1.0,1.0,1.0,no
tbl_structure.php,440.0,517.0,0.0,101.0,101.0,11.0,8902.896140780935,0.0,0.0,0.0,39.0,13.0,129.0,no
tbl_tracking.php,372.0,403.0,1.0,82.0,82.0,5.0,5908.190326329508,0.0,0.0,1.0,36.0,15.0,58.0,no
tbl_triggers.php,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
tbl_zoom_select.php,226.0,253.0,0.0,48.0,48.0,6.0,3527.102164426108,0.0,0.0,0.0,23.0,8.0,27.0,no
themes/original/css/theme_left.css.php,37.0,41.0,0.0,5.0,5.0,1.0,294.9411185541996,0.0,0.0,0.0,3.0,3.0,2.0,no
themes/original/css/theme_print.css.php,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
themes/original/css/theme_right.css.php,188.0,208.0,0.0,19.0,19.0,2.0,1995.157694186958,0.0,0.0,0.0,5.0,4.0,59.0,no
themes/original/info.inc.php,3.0,3.0,0.0,1.0,1.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,no
themes/original/layout.inc.php,55.0,55.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
themes/original/sprites.lib.php,589.0,589.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,no
themes.php,10.0,12.0,0.0,1.0,1.0,0.0,62.34527709275764,0.0,0.0,0.0,2.0,2.0,2.0,no
themes/pmahomme/css/theme_left.css.php,28.0,33.0,0.0,5.0,5.0,1.0,243.67018895884598,0.0,0.0,0.0,4.0,4.0,4.0,no
themes/pmahomme/css/theme_print.css.php,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
themes/pmahomme/css/theme_right.css.php,188.0,210.0,0.0,20.0,20.0,2.0,2031.1064814696058,0.0,0.0,0.0,7.0,4.0,79.0,no
themes/pmahomme/info.inc.php,3.0,3.0,0.0,1.0,1.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,no
themes/pmahomme/layout.inc.php,56.0,56.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
themes/pmahomme/sprites.lib.php,694.0,694.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,no
themes/sprites.css.php,39.0,40.0,0.0,9.0,9.0,3.0,218.2924680474393,0.0,0.0,0.0,4.0,3.0,4.0,no
themes/svg_gradient.php,12.0,14.0,1.0,2.0,2.0,1.0,76.9484807238461,0.0,0.0,1.0,0.0,0.0,0.0,no
transformation_overview.php,23.0,27.0,0.0,4.0,4.0,2.0,167.15958729931674,0.0,0.0,0.0,2.0,1.0,2.0,no
transformation_wrapper.php,47.0,47.0,0.0,12.0,12.0,3.0,579.6506434658615,0.0,0.0,0.0,11.0,8.0,10.0,no
url.php,6.0,6.0,0.0,2.0,2.0,1.0,34.53877639491069,0.0,0.0,0.0,1.0,1.0,1.0,no
user_password.php,55.0,56.0,0.0,15.0,15.0,4.0,529.1260860780744,0.0,0.0,0.0,21.0,13.0,20.0,no
view_create.php,72.0,79.0,0.0,15.0,15.0,3.0,623.8801072063237,0.0,0.0,0.0,9.0,8.0,8.0,yes
view_operations.php,41.0,42.0,0.0,7.0,7.0,3.0,292.50297482294536,0.0,0.0,0.0,12.0,7.0,8.0,no
webapp.php,24.0,24.0,0.0,2.0,2.0,1.0,98.27263976846959,0.0,0.0,0.0,7.0,5.0,6.0,no
